article_id,article_version,hcpc_code_group,paragraph,last_updated
56704,10,2,,2022-03-04 13:36:36.307000
56717,35,1,,2026-02-04 14:11:04.797000
56718,39,1,,2026-06-26 12:40:36.290000
56722,23,1,<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2025-09-26 17:44:04.787000
56724,5,1,,2019-10-09 15:05:14.860000
56726,43,1,,2026-07-14 22:43:01.730000
56727,21,1,,2025-08-18 15:58:46.413000
56729,21,1,,2025-08-25 14:13:13.270000
56730,27,1,"<p><span style=""line-height: 115%;"">CPT<sup>&reg;</sup> codes 94760, 94761, and 94762 are included in the critical care services listed in <em><strong>Group 2: Codes</strong></em>. These codes will not be paid separately when billed with a critical care code.</span></p>",2026-02-04 14:11:47.053000
56730,27,2,"<p><p style=""line-height: normal;"">Critical Care Codes</p></p>",2026-02-04 14:11:47.080000
56731,16,1,,2023-12-27 19:22:55.420000
56731,16,2,"<p><p style=""line-height: normal;""><strong>Note:</strong> Use of the following Physical Medicine and Rehabilitation CPT/HCPCS Codes for these treatments is inappropriate:</p></p>",2023-12-27 19:22:55.457000
56732,15,1,,2023-12-20 18:54:09.023000
56737,31,1,"<p><p style=""line-height: normal;"">CPT code 75571 is not a covered service.</p></p>",2026-07-14 22:42:58.873000
56743,26,1,,2026-07-14 22:42:58.930000
56747,29,1,"<p><p style=""line-height: normal;"">Part A billers should report HCPCS codes C8900-C8902 for MRA of the abdomen. CPT code 74185 applies only for Part B claims.</p></p>",2026-07-14 22:43:00.660000
56747,29,2,"<p><span style=""line-height: 107%;""><strong>Non-covered services</strong></span></p>
<p><span style=""line-height: 107%;"">Effective 06/03/2010, CPT code 72159 has been replaced with HCPCS codes C8931, C8932, and C8933 and CPT code 73225 has been replaced with HCPCS codes C8934, C8935, and C8936 for ASC providers submitting claims to the carrier or Part B MAC and for providers subject to Outpatient Prospective Payment System (OPPS) submitting claims to the Part A MAC.</span></p>",2026-07-14 22:43:00.660000
56748,31,1,"<p><p style=""line-height: normal;"">Effective for dates of service on or after January 1, 2016 through March 31, 2018 claims for Q5101 must use the ZA modifier (Q5101ZA). On or after April 1, 2018 no modifier is required to report Q5101.</p></p>",2026-06-26 12:41:20.023000
56754,4,1,,2019-09-26 17:24:10.533000
56756,20,1,"<p><span style=""font-family: 'Verdana','sans-serif';""><span style=""color: #001000;"">As<span style=""font-size: 10.5pt; line-height: 115%; font-family: 'Verdana','sans-serif'; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: 'Times New Roman'; color: #333333; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;""> of July 1999, Home Health (HH) agencies must use the following HCPCS codes when billing for HH services provider under a plan of treatment. These services must report time spent with the patient in 15-minute increments.</span></span></span></p>",2023-11-03 14:52:03.363000
56758,62,1,"<p><p style=""line-height: normal;""><strong>Cerebrovascular Arterial Studies</strong></p></p>",2026-07-14 22:43:01.290000
56758,62,2,"<p><p style=""line-height: normal;""><strong>Transcranial Doppler Studies</strong></p></p>",2026-07-14 22:43:01.290000
56758,62,3,"<p><p style=""line-height: normal;""><strong>Extremity Arterial Studies </strong></p></p>",2026-07-14 22:43:01.290000
56758,62,4,"<p><span style=""line-height: 107%;""><strong>Extremity Venous Studies</strong></span></p>",2026-07-14 22:43:01.290000
56758,62,5,"<p><p style=""line-height: normal;""><strong>Visceral Vascular Studies</strong></p></p>",2026-07-14 22:43:01.290000
56758,62,6,"<p><p style=""line-height: normal;""><strong>Hemodialysis Access Studies</strong></p>
<p style=""line-height: normal;"">&nbsp;</p></p>",2026-07-14 22:43:01.290000
56766,25,1,<p>N/A</p>,2026-07-14 22:43:00.317000
56767,29,1,<p>N/A</p>,2026-07-14 22:42:59.970000
56769,18,1,"<p>&nbsp;</p>
<p><span style=""line-height: 115%;"">&nbsp;</span></p>",2025-08-14 15:14:15.373000
56771,25,1,"<p><span style=""line-height: 115%;""><span style=""line-height: 115%;""><strong>*NOTE:</strong> <strong>Technical component only:</strong> CPT<sup>&reg;</sup> code 95700 which is the code used to report set up and take down by the EEG technologist and CPT<sup><span style=""font-size: small;"">&reg;</span></sup> code 95705 can be reported only once per service.</span></span></p>
<p><span style=""line-height: 115%;"">&nbsp;</span></p>",2024-09-17 12:35:02.107000
56771,25,2,"<p><strong><span style=""line-height: 115%;"">Professional component only</span></strong></p>",2024-09-17 12:35:02.120000
56771,25,3,"<p><span style=""line-height: 115%;""><strong>*NOTE:</strong> <strong>A routine EEG</strong> must be performed prior to performing an ambulatory continuous EEG. A claim for the routine EEG must have been submitted to Medicare with a date of service (DOS) within 1 year of the DOS of the ambulatory EEG. </span></p>",2024-09-17 12:35:02.133000
56773,30,1,<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2025-09-26 13:57:32.593000
56773,30,2,<p>N/A</p>,2025-09-26 13:57:32.607000
56773,30,3,<p>N/A</p>,2025-09-26 13:57:32.627000
56774,22,1,"<p><p style=""line-height: normal;"">CPT<sup>&reg;</sup> Code 92242 can only be billed with a single diagnosis if that diagnosis is a covered diagnosis for both CPT<sup>&reg;</sup> Code 92235 and CPT<sup>&reg;</sup> Code 92240. If the diagnosis to be billed for CPT<sup>&reg;</sup> 92242 is only a covered diagnosis for 1 of the 2 procedures encompassed in CPT<sup>&reg;</sup> 92242, the provider also needs to include a second diagnosis code on the claim that is a covered diagnosis for the other of the 2 studies in order to indicate that there exists a covered diagnosis for both studies included in CPT<sup>&reg;</sup> 92242.</p></p>",2025-08-14 11:51:29.500000
56775,24,1,,2025-08-25 13:56:04.930000
56777,16,1,"<p><p style=""line-height: normal;""><strong>Total Hip Arthroplasty</strong></p></p>",2026-01-27 16:48:11.957000
56777,16,2,"<p><p style=""line-height: normal;""><strong>Revision of Total Hip Arthroplasty</strong></p></p>",2026-01-27 16:48:11.970000
56777,16,3,"<p><span style=""line-height: 115%;""><strong>Total Knee Arthroplasty</strong></span></p>",2026-01-27 16:48:11.983000
56777,16,4,"<p><p style=""line-height: normal;""><strong>Revision of Total Knee Arthroplasty</strong></p></p>",2026-01-27 16:48:11.990000
56779,25,1,,2026-06-12 20:47:55.860000
56781,39,1,,2026-07-14 22:43:04.123000
56781,39,2,"<p><p style=""line-height: normal;""><strong>These stress agents can be billed with stress test codes 93350, 93351, 93352, C8928, and C8930.</strong></p></p>",2026-07-14 22:43:04.123000
56784,18,1,<p>N/A</p>,2024-08-12 15:21:08.923000
56786,77,1,"<p><br /><strong>Intravenous Formulations of Immune Globulin</strong></p>
<p>When billing HCPCS code J1561 or J1569, append the JA modifier for the intravenous formulation.</p>
<p>Report HCPCS code J1566 for Injection intravenous, Carimune NF and Gammagard S/D</p>
<p><strong>Note: </strong>Providers are reminded to refer to the long descriptors of the HCPCS codes in their HCPCS book.</p>",2026-07-10 13:47:46.463000
56786,77,2,"<p><br /><strong>Subcutaneous Formulations of Immune Globulin</strong></p>
<p>When billing HCPCS code J1561 or J1569, append the JB modifier for the subcutaneous formulation.</p>
<p><strong>Note: </strong>Providers are reminded to refer to the long descriptors of the HCPCS codes in their HCPCS book.</p>",2026-07-10 13:47:46.503000
56787,24,1,<p>N/A</p>,2026-07-14 22:43:01.420000
56792,11,1,,2023-08-07 14:15:22.310000
56793,35,1,"<p><p style=""line-height: normal;"">CPT code 81450, or 81451 Targeted Genomic Sequence Analysis Panel, hematolymphoid neoplasm or disorder, DNA analysis, and RNA analysis when performed, 5-50 genes, or <span style=""line-height: 107%;"">DNA analysis, and RNA analysis 51 or greater genes </span>CPT code 81455 or&nbsp; 81456 may be used as long as the panel contains, at a minimum, 5 or more gene tests for molecular biomarkers determined to meet Medicare coverage criteria as listed above.&nbsp;</p></p>",2026-07-14 22:42:59.800000
56795,34,1,"<p><strong>J0881, J0885, and Q5106 Must have a valid modifier - EA, EB, or EC</strong></p>",2025-04-23 19:27:45.400000
56795,34,2,<p><strong>Non-covered CPT/HCPCS Codes</strong></p>,2025-04-23 19:27:45.440000
56796,31,1,"<p><strong>Note</strong>: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>
<p><strong>Total Hip Arthroplasty</strong></p>",2026-01-23 13:44:53.943000
56796,31,2,<p><strong>Total Knee Arthroplasty</strong></p>,2026-01-23 13:44:53.960000
56797,18,1,,2026-07-14 22:42:59.690000
56798,29,1,,2026-07-27 17:53:30.667000
56799,29,1,,2025-10-30 14:19:04.017000
56802,18,1,<p>CPT codes 51772 and 51795 were deleted 12/31/2009.</p>,2025-09-26 22:16:16.457000
56805,41,1,<p>Note: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book. <br /><br />MRA of the Head and Neck</p>,2025-09-26 17:13:53.860000
56805,41,2,<p>MRA of the Peripheral Arteries of Lower Extremities</p>,2025-09-26 17:13:53.880000
56805,41,3,<p>MRA of the Abdomen and Pelvis</p>,2025-09-26 17:13:53.897000
56805,41,4,<p>MRA of the Chest</p>,2025-09-26 17:13:53.923000
56808,15,1,,2025-09-26 22:12:16.457000
56809,20,1,,2025-08-29 17:15:27.207000
56811,13,1,,2025-09-19 13:08:35.813000
56816,16,1,,2026-02-20 21:11:46.673000
56818,55,1,,2026-06-22 17:24:57
56823,22,1,"<p>Claims for percutaneous coronary intervention must include the appropriate modifiers to identify which vessel is undergoing a specific procedure. The modifiers are RC: right coronary artery, LC: left circumflex coronary artery, LD: left anterior descending coronary artery, LM: left main coronary artery, and RI: ramus intermedius.</p>
<p>HCPCS codes C9600-C9608 are only billable to the intermediary or Part A MAC.</p>",2026-07-14 22:43:02.233000
56825,20,1,,2025-08-14 15:48:46.857000
56826,12,1,<p>N/A</p>,2026-07-14 22:42:58.560000
56827,17,1,<p>N/A</p>,2026-07-14 22:42:55.273000
56836,18,1,,2026-04-29 15:39:35.147000
56837,18,1,<p>N/A</p>,2026-07-14 22:43:03.067000
56838,13,1,,2024-05-21 14:16:40.167000
56841,18,1,<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2023-10-20 11:51:57.257000
56844,26,1,"<p><span style=""line-height: 107%;"">CPT codes 86001 and 86005 are not covered services. </span></p>",2026-07-14 22:43:03.023000
56845,12,1,,2026-07-14 22:43:04.357000
56848,16,1,<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2025-01-24 13:54:16.313000
56850,33,1,,2026-07-14 22:43:02.740000
56852,24,1,"<p><span style=""line-height: 115%;"">&nbsp;</span></p>",2026-01-27 16:20:04.430000
56853,102,1,"<p><span style=""line-height: 115%;"">The codes listed below fall within scope of the associated policy but do not automatically imply coverage. </span></p>",2026-07-21 12:43:20.437000
56853,102,2,"<p><p style=""line-height: normal;"">For DNA/RNA based testing that use CPT<sup>&reg;</sup> code 87999 a Z-code is required for claims submission. Any remaining molecular microbiology tests that are non-FDA approved/cleared services/tests also require a Z-code for claims submission.</p>
<p style=""line-height: normal;"">&nbsp;</p></p>",2026-07-21 12:43:22.567000
56857,7,1,,2021-06-30 12:24:42.623000
56859,7,1,<p><strong>The following codes are not covered:</strong></p>,2021-02-02 17:28:11.623000
56863,15,1,,2026-07-14 22:43:03.447000
56863,15,2,"<p><p style=""line-height: normal;""><strong>The CPT codes listed below are considered not medically necessary:</strong></p></p>",2026-07-14 22:43:03.447000
56865,29,1,<p>CPT coding does not apply.</p>,2026-07-14 22:43:02.640000
56866,21,1,"<p><strong><span style=""line-height: 115%; background: white;"">Note: </span></strong><span style=""line-height: 115%; background: white;"">Providers are reminded to refer to the long descriptors of the CPT<sup>&#174;</sup> codes in their CPT<sup>&#174;</sup> book.</span></p>
<p><strong><span style=""line-height: 115%; background: white;""> </span></strong></p>
<p><span style=""line-height: 115%; background: white;"">The CPT<sup>&#174;</sup> codes in Group 1 are considered medically necessary when the <span style=""line-height: 115%; background: white;"">Indications of Coverage </span>are met. The 90-day global periods apply.</span></p>
<p><span style=""line-height: 115%; background: white;"">Due to the laterality of eye procedures, modifiers RT, LT or 50 should be used to indicate the eye(s) being treated.</span></p>
<p><strong><span style=""line-height: 115%; background: white;""> </span></strong></p>
<p><span style=""line-height: 115%;"">See <strong>Cataract Surgery L34413 LCD</strong> and related <strong>Billing and Coding: Cataract Surgery A56613 Article</strong> for additional coverage indications and diagnoses.</span></p>",2026-06-12 13:29:34.313000
56866,21,2,"<p><span style=""line-height: 115%; background: white;"">The CPT<sup>&reg;</sup> codes in Group 2: Codes are considered medically necessary when the Indications of Coverage are met. The 90-day global periods apply.</span></p>
<p><strong><span style=""line-height: 115%; background: white;""> </span></strong></p>
<p><span style=""line-height: 115%; background: white;"">Do not report 0671T in conjunction with 66989 or 66991.</span></p>",2026-06-12 13:29:34.330000
